file	width	height
VGM001001644_02_n	3230	2553
VGM001001645_01_n	3187	2531
VGM001001645_02_n	3238	2588
VGM001001646_01_n	3229	2570
VGM001001646_02_n	3188	2535
VGM001001647_01_n	1632	2545
VGM001001647_02_n	1641	2548
VGM001001648_01_n	3188	2584
VGM001001648_02_n	3180	2550
VGM001001649_01_n	3163	2536
VGM001001649_02_n	3162	2545
VGM001001650_01_n	3189	2537
VGM001001650_02_n	3175	2545
VGM001001651_01_n	3205	2408
VGM001001651_02_n	3186	2383
VGM001001652_01_n	1670	2548
VGM001001652_02_n	1663	2551
VGM001001653_01_n	2982	2398
VGM001001653_02_n	3017	2393
VGM001001654_01_n	3216	2547
VGM001001654_02_n	3229	2554
VGM001001656_01_n	2169	2493
VGM001001656_02_n	2183	2501
VGM001001657_01_n	1286	734
VGM001001657_02_n	1298	726
VGM001001658_01_n	1327	887
VGM001001658_02_n	1340	904
VGM001001659_01_n	1081	840
VGM001001659_02_n	1072	811
VGM001001660_01_n	1033	750
VGM001001660_02_n	1034	748
VGM001001661_01_n	1755	1738
VGM001001661_02	1737	1770
VGM001001661_02_n	1737	1770
VGM001001662_01_n	729	1181
VGM001001662_02_n	746	1193
VGM001001663_01_n	721	1185
VGM001001663_02_n	742	1190
VGM001001664_01_n	1855	895
VGM001001664_02_n	1869	922
VGM001001665_01_n	714	698
VGM001001665_02_n	729	706
VGM001001666_01_n	759	1095
VGM001001666_02_n	760	1108
VGM001001667_01_n	2560	1626
VGM001001667_02_n	2556	1644
VGM001001668_01_n	2152	1608
VGM001001668_02_n	2234	1669
VGM001001669_01_n	795	1068
VGM001001669_02_n	837	1122
VGM001001670_01_n	1375	856
VGM001001670_02_n	1404	882
VGM001001671_01_n	945	1434
VGM001001671_02_n	968	1429
VGM001001672_01_n	1284	1671
VGM001001672_02_n	1322	1707
VGM001001673_01_n	1290	1209
VGM001001673_02_n	1315	1254
VGM001001674_01_n	2530	1329
VGM001001674_02_n	2595	1384
VGM001001675_01_n	1458	1141
VGM001001676_01_n	1397	2411
VGM001001676_02_n	1397	2417
VGM001001677_01_n	786	866
VGM001001677_02_n	822	890
VGM001001678_01_n	1358	934
VGM001001678_02_n	1380	966
VGM001001679_01_n	2535	1444
VGM001001679_02_n	2594	1470
VGM001001680_01_n	1368	2385
VGM001001680_02_n	1365	2415
VGM001001681_01_n	2115	1270
VGM001001681_02_n	2092	1260
VGM001001682_01_n	1253	1825
VGM001001682_02_n	2487	1871
VGM001001682_03_n	2444	1948
VGM001001682_04_n	2443	1887
VGM001001682_05_n	2493	1871
VGM001001682_06_n	2476	1870
VGM001001682_07_n	2499	1889
VGM001001682_08_n	2466	1864
VGM001001682_09_n	2465	1881
VGM001001682_10_n	2484	1877
VGM001001682_11_n	2512	1905
VGM001001682_12_n	2432	1865
VGM001001682_13_n	1233	1860
VGM001002251_01_n	2200	2710
VGM001002251_02_n	2204	2684
VGM001002252_01_n	2192	2686
VGM001002252_02_n	2180	2699
VGM001002253_01_n	2404	1564
VGM001002253_02_n	2418	1542
VGM001002254_01_n	1410	1069
VGM001002254_02_n	1441	1088
VGM001002255_01_n	1482	1153
VGM001002255_02_n	1488	1156
VGM001003336_01_n	3300	2574
VGM001003336_02_n	3312	2580
VGM001003384_01_n	2890	2236
VGM001003384_02_n	2816	2186
VGM001003385_01_n	2908	2344
VGM001003385_02_n	2837	2313
VGM001003386_01_n	2904	2208
VGM001003386_02_n	2926	2224
VGM001003512_01_n	1427	2171
VGM001003512_02_n	1433	2186
VGM001003517_01_n	1474	2176
VGM001003517_02_n	1450	2181
VGM001004167_01_n	1836	1391
VGM001004167_02_n	1817	1402
VGM001004467_01_n	1688	1094
VGM001004467_02_n	1690	1093
VGM001005012_01_n	3178	2437
VGM001005012_02_n	3235	2460
VGM001007864_01_n	1331	874
VGM001007864_02_n	1338	897
VGM001014938_01_n	1796	1385
VGM001014938_02_n	1802	1394
brief1a-1r	3872	2592
brief1a-1v	3872	2592
brief43-1r	2341	1325
brief43-1v-l	1769	1939
brief570-2r	2057	1314
brief768-2r	2635	4134
